Date,K,BRO,LIN,DTE,CINF,LHX,RTX,CPAY,BKNG,IDXX,A,FSLR,MA,CAH,PNW,RL,XYL,AMP,MSFT,SBAC,WMB,WTW,DOC,HSY,BG,UHS,VICI,ROP,CB,NWSA,LYB,HIG,V,EQIX,ABT,NEM,KEYS,BMY,GEN,BIIB,NVDA,CNC,WELL,EXR,APH,BXP,MMM,ABNB,MRK,AMZN
2024-01-23,52.29474639892578,78.33061981201172,401.63525390625,99.99735260009766,108.2829818725586,200.86061096191406,87.05502319335938,288.4599914550781,3452.869384765625,531.52001953125,130.4557342529297,151.4600067138672,435.59027099609375,102.24710845947266,65.86720275878906,136.7470245361328,112.1703872680664,381.5025634765625,395.14691162109375,227.79779052734375,32.20405578613281,247.22674560546875,17.850454330444336,184.97596740722656,86.79348754882812,153.00161743164062,28.762405395507812,548.8779296875,236.44017028808594,24.036832809448242,87.87848663330078,83.8904037475586,268.7501525878906,779.0399780273438,111.20804595947266,34.295963287353516,155.0399932861328,47.222660064697266,23.000089645385742,251.67999267578125,59.850528717041016,75.55999755859375,85.64693450927734,139.77847290039062,48.43442153930664,65.56560516357422,77.27813720703125,142.3000030517578,115.65673828125,156.02000427246094
2024-01-24,51.353538513183594,77.03023529052734,395.1265869140625,97.9776840209961,109.44576263427734,199.0673370361328,86.99668884277344,287.3999938964844,3458.93310546875,520.2100219726562,128.61245727539062,148.8699951171875,435.53070068359375,102.07103729248047,64.51449584960938,136.2472686767578,110.13916015625,383.1355895996094,398.7724609375,221.99588012695312,32.27994155883789,247.22674560546875,17.629281997680664,182.35589599609375,85.76366424560547,152.5440216064453,28.296085357666016,543.8737182617188,237.650146484375,24.35323715209961,86.80067443847656,84.52615356445312,269.136474609375,775.3543701171875,108.05714416503906,33.40364456176758,155.22000122070312,47.335731506347656,22.93178367614746,247.16000366210938,61.338966369628906,75.4800033569336,84.74242401123047,139.4652099609375,49.779541015625,65.53770446777344,74.97827911376953,141.19000244140625,114.73026275634766,156.8699951171875
2024-01-25,52.467620849609375,76.62325286865234,397.2830505371094,99.35603332519531,108.81593322753906,199.44741821289062,88.40629577636719,293.79998779296875,3465.362548828125,522.4400024414062,128.71157836914062,149.22999572753906,433.6443786621094,103.39143371582031,66.20775604248047,139.0108184814453,111.40128326416016,385.0244445800781,401.06072998046875,227.1433563232422,32.66884994506836,246.96078491210938,17.84123992919922,182.40406799316406,85.12845611572266,156.1549530029297,28.463960647583008,547.7756958007812,237.28619384765625,24.422452926635742,88.63108825683594,85.21082305908203,270.08758544921875,794.9425048828125,109.69599151611328,33.45214080810547,155.60000610351562,46.74214553833008,23.26356315612793,246.2100067138672,61.593868255615234,73.55000305175781,84.8299560546875,141.2878875732422,49.853721618652344,66.50505065917969,77.18163299560547,142.11000061035156,115.9366226196289,157.75
2024-01-26,52.573265075683594,76.3155288696289,397.84429931640625,99.155029296875,108.72871398925781,203.90145874023438,87.89105224609375,294.010009765625,3481.535888671875,524.97998046875,129.81158447265625,147.8300018310547,435.36187744140625,103.38165283203125,67.51318359375,141.2157745361328,110.81953430175781,385.0440979003906,400.1295471191406,222.6112518310547,33.07674026489258,245.7393798828125,17.89653205871582,183.22283935546875,84.98409271240234,156.74185180664062,28.3520450592041,545.7700805664062,237.315673828125,24.462003707885742,88.66824340820312,84.90760040283203,265.4608154296875,790.720703125,109.26678466796875,33.180564880371094,155.92999267578125,46.826942443847656,23.195255279541016,244.82000732421875,61.00809097290039,73.7699966430664,84.99529266357422,139.99684143066406,49.80427169799805,66.22600555419922,77.18965148925781,149.6199951171875,116.6025390625,159.1199951171875
2024-01-29,52.62128829956055,76.51405334472656,399.3902282714844,99.39431762695312,108.4573974609375,204.91506958007812,87.57025146484375,297.2699890136719,3515.445068359375,532.0599975585938,131.63504028320312,149.3000030517578,437.3970947265625,103.94893646240234,66.46317291259766,142.5387420654297,111.7759780883789,386.726318359375,405.8650817871094,222.27914428710938,33.019832611083984,242.74496459960938,17.712221145629883,185.7080535888672,85.66742706298828,156.02565002441406,28.380023956298828,551.9755859375,238.82078552246094,24.80807113647461,88.51958465576172,84.91739654541016,271.12786865234375,810.9816284179688,110.67150115966797,33.60732650756836,159.3300018310547,46.98711395263672,23.5953426361084,247.52000427246094,62.44154739379883,74.05999755859375,84.78132629394531,140.5474395751953,50.170223236083984,67.16544342041016,77.50328063964844,152.6999969482422,117.04647827148438,161.25999450683594
2024-01-30,53.101497650146484,77.72509765625,401.5958557128906,100.08349609375,108.55430603027344,205.37313842773438,88.07575988769531,296.92999267578125,3516.701416015625,521.030029296875,133.07199096679688,149.02999877929688,441.9737854003906,104.71182250976562,66.61450958251953,143.52853393554688,112.16053009033203,387.1591796875,404.7457275390625,217.91305541992188,33.389774322509766,244.0648651123047,17.159292221069336,190.12945556640625,86.90898895263672,158.11459350585938,28.202823638916016,557.5756225585938,239.21429443359375,24.521329879760742,88.87267303466797,85.70963287353516,274.5856018066406,820.5563354492188,110.70077514648438,33.47153854370117,157.72000122070312,46.53486251831055,23.39042091369629,247.0800018310547,62.750431060791016,74.86000061035156,84.54789733886719,138.18360900878906,50.82794952392578,65.1098403930664,76.99667358398438,149.44000244140625,117.41322326660156,159.0
2024-01-31,52.592472076416016,76.99053192138672,398.62213134765625,100.90666961669922,107.36245727539062,203.13148498535156,88.58129119873047,289.92999267578125,3469.537109375,515.0800170898438,128.92958068847656,146.3000030517578,445.984619140625,106.79510498046875,66.00144958496094,140.7943878173828,110.86883544921875,380.54827880859375,393.83929443359375,218.6553955078125,32.87754440307617,242.6070556640625,17.0487060546875,186.43052673339844,84.78197479248047,157.97531127929688,28.09090805053711,533.1802978515625,241.0145263671875,24.363126754760742,87.45108032226562,85.0543212890625,270.7315673828125,809.0413208007812,110.37886810302734,33.47153854370117,153.25999450683594,46.044918060302734,22.912267684936523,246.66000366210938,61.50390625,75.30999755859375,84.13941192626953,137.120361328125,49.997135162353516,61.85435485839844,75.87088012695312,144.13999938964844,116.5639419555664,155.1999969482422
2024-02-01,53.41843795776367,77.34849548339844,402.38360595703125,102.86891174316406,107.13959503173828,204.1645965576172,89.60202026367188,294.54998779296875,3519.9658203125,527.280029296875,131.85305786132812,147.88999938964844,457.59014892578125,102.79481506347656,67.17970275878906,143.4305419921875,113.76773834228516,379.7514343261719,399.9809875488281,225.55125427246094,33.07674026489258,243.57237243652344,17.34360122680664,191.140869140625,87.00521850585938,162.28257751464844,28.958255767822266,541.9276123046875,240.96534729003906,24.491666793823242,87.90635681152344,85.16191864013672,274.4865417480469,825.1876220703125,111.68604278564453,34.5384407043457,154.52000427246094,45.856483459472656,23.341629028320312,247.8300018310547,63.00334167480469,75.30000305175781,85.81228637695312,138.6677703857422,50.64992141723633,60.7288818359375,77.12533569335938,146.49000549316406,121.96845245361328,159.27999877929688
2024-02-02,52.8806037902832,77.24906158447266,400.8475341796875,100.58123779296875,108.73841857910156,201.74752807617188,89.41731262207031,295.95001220703125,3522.8740234375,527.1400146484375,131.77377319335938,141.82000732421875,457.25262451171875,101.19078063964844,65.80986022949219,144.81231689453125,113.80718994140625,384.3456115722656,407.3509521484375,219.48562622070312,33.01034164428711,246.69482421875,16.87360954284668,190.399169921875,87.07260131835938,161.87472534179688,28.4919376373291,545.7105712890625,242.67703247070312,24.422452926635742,86.28035736083984,88.34069061279297,274.6153259277344,822.3990478515625,109.36432647705078,33.374549865722656,155.6999969482422,45.8941764831543,20.716672897338867,243.72000122070312,66.13516998291016,75.41000366210938,85.52049255371094,136.25648498535156,51.16423416137695,59.24065399169922,76.28902435302734,146.5500030517578,121.99740600585938,171.80999755859375
2024-02-05,51.97780990600586,77.1496353149414,394.4866027832031,99.47088623046875,108.30235290527344,201.88397216796875,89.6700668334961,291.5799865722656,3585.7958984375,572.1199951171875,131.6251220703125,139.8000030517578,453.4602355957031,101.3570556640625,64.9572982788086,144.4791259765625,112.48590850830078,383.7356872558594,401.8333740234375,212.54095458984375,32.65937042236328,246.70469665527344,16.41283416748047,189.1758270263672,85.65779876708984,161.81504821777344,27.6339168548584,542.007080078125,245.1953887939453,23.878631591796875,86.5498046875,88.07661437988281,273.0301208496094,815.5154418945312,108.91559600830078,32.356143951416016,154.14999389648438,45.20637130737305,20.580059051513672,241.83999633789062,69.30597686767578,74.06999969482422,84.13941192626953,132.60159301757812,50.931800842285156,58.273311614990234,74.56816101074219,144.77999877929688,121.77543640136719,170.30999755859375
2024-02-06,52.27553939819336,77.96498107910156,409.1876220703125,99.74848937988281,108.62212371826172,202.43951416015625,89.7089614868164,286.989990234375,3605.5205078125,567.0,134.63775634765625,141.11000061035156,457.1731872558594,101.78740692138672,65.2159423828125,144.39093017578125,117.88933563232422,381.7485046386719,401.67486572265625,213.5177001953125,32.53605651855469,264.4249572753906,16.661653518676758,187.62496948242188,86.64911651611328,161.29776000976562,27.820444107055664,541.4212646484375,243.64108276367188,24.40267562866211,87.7762680053711,87.7342758178711,274.19921875,817.075439453125,111.20804595947266,32.64711380004883,155.97000122070312,46.41237258911133,20.092145919799805,245.5500030517578,68.19739532470703,74.91999816894531,84.15886688232422,135.49700927734375,50.823001861572266,58.887203216552734,75.39643096923828,144.52999877929688,122.45099639892578,169.14999389648438
2024-02-07,51.56482696533203,78.48202514648438,410.43817138671875,100.7152328491211,103.70941162109375,204.2425537109375,89.36871337890625,291.989990234375,3668.808349609375,572.3099975585938,131.59536743164062,145.4600067138672,458.572998046875,103.3523178100586,64.4112777709961,144.19491577148438,121.62637329101562,385.0047302246094,410.1543273925781,211.9548797607422,32.526573181152344,267.7148742675781,16.46812629699707,187.12405395507812,84.64722442626953,161.59622192382812,27.699203491210938,544.7871704101562,242.873779296875,23.997283935546875,87.7762680053711,87.8809814453125,276.8049011230469,825.57763671875,110.5349349975586,32.637420654296875,158.13999938964844,45.82821273803711,20.404407501220703,240.5399932861328,70.07268524169922,74.91999816894531,84.38256072998047,135.19325256347656,51.55986404418945,59.315067291259766,75.46075439453125,147.5500030517578,123.0204086303711,170.52999877929688
2024-02-08,52.765350341796875,79.49622344970703,407.65155029296875,99.76763153076172,104.26173400878906,203.98915100097656,88.50350189208984,265.1199951171875,3798.6884765625,573.6099853515625,132.86387634277344,143.1699981689453,454.94940185546875,100.476806640625,63.59703063964844,168.41033935546875,120.669921875,389.76287841796875,410.21380615234375,211.17347717285156,32.2894287109375,266.06005859375,16.578712463378906,194.87835693359375,83.2516860961914,161.1088104248047,27.671222686767578,541.4609985351562,240.36524963378906,25.54964256286621,88.2501449584961,87.76362609863281,273.73779296875,833.9628295898438,109.67649841308594,32.33674240112305,161.17999267578125,45.8941764831543,20.36537742614746,240.3000030517578,69.61485290527344,76.5,84.5965347290039,136.1995391845703,51.85658264160156,60.52425003051758,74.94611358642578,150.5399932861328,122.1904296875,169.83999633789062
